model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,selected_profile,selection_fallback,selection_reason,uncertainty_error_detection_auroc,delta_error_detection_auroc_vs_uncertainty,uncertainty_error_detection_auprc,delta_error_detection_auprc_vs_uncertainty,uncertainty_review_error_rate,delta_review_error_rate_vs_uncertainty,uncertainty_review_lift,delta_review_lift_vs_uncertainty,uncertainty_review_recall_of_residual_errors,delta_review_recall_of_residual_errors_vs_uncertainty,uncertainty_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_retained_accuracy_after_review,delta_retained_accuracy_after_review_vs_uncertainty,uncertainty_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual_vs_uncertainty
TAPB,bindingdb,seed_4,target,base,0.8,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,3,0,3,0.0,0.0,,,0,,,,,,,,0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,3,0,3,0.0,0.0,,,0,,,,,,,,0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,3,0,3,0.0,0.0,,,0,,,,,,,,0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.8,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,3,0,3,0.0,0.0,,,0,,,,,,,,0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.8,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,3,1,2,0.0,0.0,,,0,,,,,,,,1,0.333333333333,uncertainty,True,uncertainty_selected,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.8,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,3,1,2,0.0,0.0,,,0,,,,,,,,1,0.333333333333,uncertainty,True,uncertainty_selected,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.8,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,3,1,2,0.0,0.0,,,0,,,,,,,,1,0.333333333333,uncertainty,True,uncertainty_selected,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.8,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,3,1,2,0.0,0.0,,,0,,,,,,,,1,0.333333333333,uncertainty,True,uncertainty_selected,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.9,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.9,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.9,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.9,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.9,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.9,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.9,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,target,base,0.9,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.8,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,3,0,3,0.0,0.0,,,0,,,,,,,,0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,3,0,3,0.0,0.0,,,0,,,,,,,,0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,3,0,3,0.0,0.0,,,0,,,,,,,,0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.8,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,3,0,3,0.0,0.0,,,0,,,,,,,,0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.8,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,3,1,2,0.0,0.0,,,0,,,,,,,,1,0.333333333333,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.8,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,3,1,2,0.0,0.0,,,0,,,,,,,,1,0.333333333333,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.8,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,3,1,2,0.0,0.0,,,0,,,,,,,,1,0.333333333333,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.8,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,3,1,2,0.0,0.0,,,0,,,,,,,,1,0.333333333333,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.9,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.9,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.9,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.9,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.9,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.9,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.9,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_4,drug,base,0.9,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,0,0,0,0.0,,,,0,,,,,,,,0,,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,
TAPB,bindingdb,seed_5,target,base,0.8,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,215,22,193,72.0,0.373056994819,0.605257116621,0.52411739317,10,7.0,0.7,1.876388888889,0.097222222222,0.1875,0.644808743169,0.017865737988,32,0.148837209302,uncertainty,True,uncertainty_selected,0.605257116621,0.0,0.52411739317,0.0,0.7,0.0,1.876388888889,0.0,0.097222222222,0.0,0.1875,0.0,0.644808743169,0.0,0.017865737988,0.0
TAPB,bindingdb,seed_5,target,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,215,22,193,72.0,0.373056994819,0.605257116621,0.52411739317,19,12.0,0.631578947368,1.69298245614,0.166666666667,0.25,0.655172413793,0.028229408612,41,0.190697674419,uncertainty,True,uncertainty_selected,0.605257116621,0.0,0.52411739317,0.0,0.631578947368,0.0,1.69298245614,0.0,0.166666666667,0.0,0.25,0.0,0.655172413793,0.0,0.028229408612,0.0
TAPB,bindingdb,seed_5,target,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,215,22,193,72.0,0.373056994819,0.605257116621,0.52411739317,39,22.0,0.564102564103,1.512108262108,0.305555555556,0.375,0.675324675325,0.048381670143,61,0.283720930233,uncertainty,True,uncertainty_selected,0.605257116621,0.0,0.52411739317,0.0,0.564102564103,0.0,1.512108262108,0.0,0.305555555556,0.0,0.375,0.0,0.675324675325,0.0,0.048381670143,0.0
TAPB,bindingdb,seed_5,target,base,0.8,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,215,22,193,72.0,0.373056994819,0.605257116621,0.52411739317,58,28.0,0.48275862069,1.294061302682,0.388888888889,0.45,0.674074074074,0.047131068893,80,0.372093023256,uncertainty,True,uncertainty_selected,0.605257116621,0.0,0.52411739317,0.0,0.48275862069,0.0,1.294061302682,0.0,0.388888888889,0.0,0.45,0.0,0.674074074074,0.0,0.047131068893,0.0
TAPB,bindingdb,seed_5,target,base,0.8,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,215,43,172,59.0,0.343023255814,0.560371981401,0.434300503064,9,5.0,0.555555555556,1.619585687382,0.084745762712,0.325,0.668711656442,0.011734912256,52,0.241860465116,uncertainty,True,uncertainty_selected,0.560371981401,0.0,0.434300503064,0.0,0.555555555556,0.0,1.619585687382,0.0,0.084745762712,0.0,0.325,0.0,0.668711656442,0.0,0.011734912256,0.0
TAPB,bindingdb,seed_5,target,base,0.8,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,215,43,172,59.0,0.343023255814,0.560371981401,0.434300503064,17,9.0,0.529411764706,1.543369890329,0.152542372881,0.375,0.677419354839,0.020442610653,60,0.279069767442,uncertainty,True,uncertainty_selected,0.560371981401,0.0,0.434300503064,0.0,0.529411764706,0.0,1.543369890329,0.0,0.152542372881,0.0,0.375,0.0,0.677419354839,0.0,0.020442610653,0.0
TAPB,bindingdb,seed_5,target,base,0.8,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,215,43,172,59.0,0.343023255814,0.560371981401,0.434300503064,34,13.0,0.382352941176,1.114656031904,0.220338983051,0.425,0.666666666667,0.009689922481,77,0.358139534884,uncertainty,True,uncertainty_selected,0.560371981401,0.0,0.434300503064,0.0,0.382352941176,0.0,1.114656031904,0.0,0.220338983051,0.0,0.425,0.0,0.666666666667,0.0,0.009689922481,0.0
TAPB,bindingdb,seed_5,target,base,0.8,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,215,43,172,59.0,0.343023255814,0.560371981401,0.434300503064,52,19.0,0.365384615385,1.06518904824,0.322033898305,0.5,0.666666666667,0.009689922481,95,0.441860465116,uncertainty,True,uncertainty_selected,0.560371981401,0.0,0.434300503064,0.0,0.365384615385,0.0,1.06518904824,0.0,0.322033898305,0.0,0.5,0.0,0.666666666667,0.0,0.009689922481,0.0
TAPB,bindingdb,seed_5,target,base,0.9,0.1,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,139,14,125,40.0,0.32,0.745882352941,0.577203361503,6,4.0,0.666666666667,2.083333333333,0.1,0.217391304348,0.697478991597,0.017478991597,20,0.143884892086,uncertainty_support,False,one_standard_error,0.533823529412,0.212058823529,0.333479126285,0.243724235218,0.166666666667,0.5,0.520833333333,1.5625,0.025,0.075,0.152173913043,0.065217391304,0.672268907563,0.025210084034,-0.007731092437,0.025210084034
TAPB,bindingdb,seed_5,target,base,0.9,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,139,14,125,40.0,0.32,0.745882352941,0.577203361503,12,9.0,0.75,2.34375,0.225,0.326086956522,0.725663716814,0.045663716814,26,0.187050359712,uncertainty_support,False,one_standard_error,0.533823529412,0.212058823529,0.333479126285,0.243724235218,0.25,0.5,0.78125,1.5625,0.075,0.15,0.195652173913,0.130434782609,0.672566371681,0.053097345133,-0.007433628319,0.053097345133
TAPB,bindingdb,seed_5,target,base,0.9,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,139,14,125,40.0,0.32,0.745882352941,0.577203361503,25,17.0,0.68,2.125,0.425,0.5,0.77,0.09,39,0.280575539568,uncertainty_support,False,one_standard_error,0.533823529412,0.212058823529,0.333479126285,0.243724235218,0.32,0.36,1.0,1.125,0.2,0.225,0.304347826087,0.195652173913,0.68,0.09,0.0,0.09
TAPB,bindingdb,seed_5,target,base,0.9,0.1,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,139,14,125,40.0,0.32,0.745882352941,0.577203361503,38,21.0,0.552631578947,1.726973684211,0.525,0.586956521739,0.781609195402,0.101609195402,52,0.374100719424,uncertainty_support,False,one_standard_error,0.533823529412,0.212058823529,0.333479126285,0.243724235218,0.315789473684,0.236842105263,0.986842105263,0.740131578947,0.3,0.225,0.391304347826,0.195652173913,0.67816091954,0.103448275862,-0.00183908046,0.103448275862
TAPB,bindingdb,seed_5,target,base,0.9,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,139,28,111,36.0,0.324324324324,0.556666666667,0.392096506079,6,3.0,0.5,1.541666666667,0.083333333333,0.282608695652,0.685714285714,0.010038610039,34,0.244604316547,uncertainty,True,uncertainty_selected,0.556666666667,0.0,0.392096506079,0.0,0.5,0.0,1.541666666667,0.0,0.083333333333,0.0,0.282608695652,0.0,0.685714285714,0.0,0.010038610039,0.0
TAPB,bindingdb,seed_5,target,base,0.9,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,139,28,111,36.0,0.324324324324,0.556666666667,0.392096506079,11,4.0,0.363636363636,1.121212121212,0.111111111111,0.304347826087,0.68,0.004324324324,39,0.280575539568,uncertainty,True,uncertainty_selected,0.556666666667,0.0,0.392096506079,0.0,0.363636363636,0.0,1.121212121212,0.0,0.111111111111,0.0,0.304347826087,0.0,0.68,0.0,0.004324324324,0.0
TAPB,bindingdb,seed_5,target,base,0.9,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,139,28,111,36.0,0.324324324324,0.556666666667,0.392096506079,22,8.0,0.363636363636,1.121212121212,0.222222222222,0.391304347826,0.685393258427,0.009717582751,50,0.359712230216,uncertainty,True,uncertainty_selected,0.556666666667,0.0,0.392096506079,0.0,0.363636363636,0.0,1.121212121212,0.0,0.222222222222,0.0,0.391304347826,0.0,0.685393258427,0.0,0.009717582751,0.0
TAPB,bindingdb,seed_5,target,base,0.9,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,139,28,111,36.0,0.324324324324,0.556666666667,0.392096506079,33,11.0,0.333333333333,1.027777777778,0.305555555556,0.45652173913,0.679487179487,0.003811503812,61,0.438848920863,uncertainty,True,uncertainty_selected,0.556666666667,0.0,0.392096506079,0.0,0.333333333333,0.0,1.027777777778,0.0,0.305555555556,0.0,0.45652173913,0.0,0.679487179487,0.0,0.003811503812,0.0
TAPB,bindingdb,seed_5,drug,base,0.8,0.1,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,72.0,0.373056994819,0.676423324151,0.520672173389,10,5.0,0.5,1.340277777778,0.069444444444,0.1625,0.633879781421,0.006936776239,32,0.148837209302,uncertainty_support,False,one_standard_error,0.605257116621,0.07116620753,0.52411739317,-0.003445219781,0.7,-0.2,1.876388888889,-0.536111111111,0.097222222222,-0.027777777778,0.1875,-0.025,0.644808743169,-0.010928961749,0.017865737988,-0.010928961749
TAPB,bindingdb,seed_5,drug,base,0.8,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,72.0,0.373056994819,0.676423324151,0.520672173389,19,12.0,0.631578947368,1.69298245614,0.166666666667,0.25,0.655172413793,0.028229408612,41,0.190697674419,uncertainty_support,False,one_standard_error,0.605257116621,0.07116620753,0.52411739317,-0.003445219781,0.631578947368,0.0,1.69298245614,0.0,0.166666666667,0.0,0.25,0.0,0.655172413793,0.0,0.028229408612,0.0
TAPB,bindingdb,seed_5,drug,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,72.0,0.373056994819,0.676423324151,0.520672173389,39,25.0,0.641025641026,1.718304843305,0.347222222222,0.4125,0.694805194805,0.067862189624,61,0.283720930233,uncertainty_support,False,one_standard_error,0.605257116621,0.07116620753,0.52411739317,-0.003445219781,0.564102564103,0.076923076923,1.512108262108,0.206196581197,0.305555555556,0.041666666667,0.375,0.0375,0.675324675325,0.019480519481,0.048381670143,0.019480519481
TAPB,bindingdb,seed_5,drug,base,0.8,0.1,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,72.0,0.373056994819,0.676423324151,0.520672173389,58,32.0,0.551724137931,1.478927203065,0.444444444444,0.5,0.703703703704,0.076760698522,80,0.372093023256,uncertainty_support,False,one_standard_error,0.605257116621,0.07116620753,0.52411739317,-0.003445219781,0.48275862069,0.068965517241,1.294061302682,0.184865900383,0.388888888889,0.055555555556,0.45,0.05,0.674074074074,0.02962962963,0.047131068893,0.02962962963
TAPB,bindingdb,seed_5,drug,base,0.8,0.2,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,43,172,59.0,0.343023255814,0.654267286636,0.485292537676,9,6.0,0.666666666667,1.943502824859,0.101694915254,0.3375,0.674846625767,0.017869881581,52,0.241860465116,uncertainty_support,False,one_standard_error,0.560371981401,0.093895305235,0.434300503064,0.050992034612,0.555555555556,0.111111111111,1.619585687382,0.323917137476,0.084745762712,0.016949152542,0.325,0.0125,0.668711656442,0.006134969325,0.011734912256,0.006134969325
TAPB,bindingdb,seed_5,drug,base,0.8,0.2,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,43,172,59.0,0.343023255814,0.654267286636,0.485292537676,17,11.0,0.647058823529,1.886340977069,0.186440677966,0.4,0.690322580645,0.033345836459,60,0.279069767442,uncertainty_support,False,one_standard_error,0.560371981401,0.093895305235,0.434300503064,0.050992034612,0.529411764706,0.117647058824,1.543369890329,0.34297108674,0.152542372881,0.033898305085,0.375,0.025,0.677419354839,0.012903225806,0.020442610653,0.012903225806
